# Fiducial parameters: H0 = 67.32, ombh2 = 0.022383, nnu = 3.046, omch2 = 0.12011, As = 2.1e-09, ns = 0.96605, tau = 0.0543, AccuracyBoost = 2.5
10 10000047 0.0010190045 0.048401582
11 10000039 0.00087210547 0.038264148
12 10000033 0.00076446621 0.032710485
13 10000029 0.00068697402 0.02940645
14 10000025 0.00062894187 0.027124422
15 10000022 0.00058272339 0.025329871
16 10000020 0.00054498247 0.023794033
17 10000018 0.00051459168 0.022416582
18 10000016 0.00049063253 0.021190279
19 10000015 0.00047182644 0.020184418
20 10000014 0.00045679518 0.019301184
21 10000012 0.0004445612 0.018550044
22 10000012 0.00043461967 0.017880502
23 10000011 0.00042652471 0.017261865
24 10000010 0.00041997238 0.016668965
25 10000009 0.00041462879 0.016025556
26 10000009 0.00041030732 0.015376462
27 10000008 0.00040702109 0.014731561
28 10000008 0.00040462996 0.01405675
29 10000007 0.00040308778 0.013403727
30 10000007 0.00040234901 0.012730695
31 10000007 0.00040224652 0.012105322
32 10000006 0.0004028 0.011485886
33 10000006 0.00040376314 0.010873828
34 10000006 0.00040526128 0.010284474
35 10000006 0.00040713988 0.0096688017
36 10000005 0.00040936603 0.0090780271
37 10000005 0.00041200177 0.0084833693
38 10000005 0.00041495411 0.0078957503
39 10000005 0.00041813456 0.007315926
40 4.7041336 0.00042147819 0.0067386348
41 4.547548 0.00042494218 0.0061617156
42 4.4009193 0.00042855193 0.0055913694
43 4.2633429 0.0004323381 0.0050332451
44 4.1341323 0.00043631953 0.0044868557
45 4.0127132 0.00044049897 0.0039508039
46 3.898296 0.00044486347 0.0034247789
47 3.7902974 0.00044935356 0.0029067985
48 3.6881872 0.00045389468 0.0023947029
49 3.5915262 0.0004584182 0.0018868292
50 3.5000814 0.0004628955 0.0013820898
51 3.4136301 0.00046731444 0.0008804232
52 3.3316702 0.0004717092 0.00038468152
53 3.2537036 0.0004761106 -0.00010247681
54 3.1793963 0.00048054615 -0.00058062159
55 3.1084769 0.00048504293 -0.0010501715
56 3.0409353 0.00048960056 -0.001512686
57 2.9767629 0.00049417475 -0.0019691673
58 2.915684 0.00049872242 -0.0024191693
59 2.8573695 0.00050320634 -0.0028618152
60 2.8016377 0.00050758118 -0.0032956505
61 2.7483552 0.0005118201 -0.0037197267
62 2.6973477 0.00051593953 -0.0041349603
63 2.6484636 0.00051996815 -0.0045426216
64 2.6015411 0.00052392737 -0.0049438382
65 2.5564644 0.00052784117 -0.0053397096
66 2.5131609 0.00053171536 -0.0057310086
67 2.4715511 0.00053552544 -0.006116449
68 2.4315528 0.00053924305 -0.0064944164
69 2.3930795 0.0005428432 -0.0068635341
70 2.3560692 0.00054630565 -0.0072228429
71 2.320455 0.00054962142 -0.0075720516
72 2.2862673 0.00055279611 -0.0079128242
73 2.2535135 0.00055583705 -0.0082468765
74 2.2220796 0.00055874526 -0.0085745487
75 2.1918522 0.00056152106 -0.0088957911
76 2.1626874 0.00056416095 -0.0092104001
77 2.1344069 0.00056666558 -0.0095169771
78 2.1069699 0.00056902988 -0.0098152283
79 2.0803968 0.000571252 -0.0101052
80 2.0546831 0.0005733325 -0.010387093
81 2.0298242 0.00057526748 -0.01066092
82 2.0057995 0.00057705461 -0.010926669
83 1.9825565 0.00057868999 -0.011184501
84 1.9600658 0.00058016901 -0.011434316
85 1.9382933 0.00058148894 -0.011676354
86 1.9172092 0.00058265 -0.011910508
87 1.8967585 0.00058365014 -0.012136774
88 1.8768987 0.00058449071 -0.012355133
89 1.8576132 0.00058517318 -0.01256564
90 1.8388805 0.00058569375 -0.01276847
91 1.8206852 0.00058605475 -0.012963617
92 1.8030054 0.00058625473 -0.013151269
93 1.7858306 0.0005862925 -0.013331382
94 1.7691348 0.00058617064 -0.01350414
95 1.7529089 0.00058588684 -0.013669513
96 1.7371289 0.00058544201 -0.013827535
97 1.7217771 0.00058483572 -0.013978245
98 1.7068413 0.00058407025 -0.01412169
99 1.6922912 0.00058314401 -0.014257874
100 1.6781212 0.00058206057 -0.01438681
101 1.6643123 0.0005808209 -0.014508516
102 1.6508509 0.00057942111 -0.014623154
103 1.6377153 0.00057787124 -0.014730574
104 1.6248937 0.00057616344 -0.014830903
105 1.6123705 0.00057430339 -0.01492414
106 1.6001311 0.00057229227 -0.015010251
107 1.5881615 0.0005701354 -0.015089331
108 1.5764446 0.00056782998 -0.0151614
109 1.5649758 0.00056538128 -0.015226441
110 1.5537393 0.00056278675 -0.015284561
111 1.5427239 0.00056005179 -0.015335832
112 1.5319232 0.00055718109 -0.015380221
113 1.5213273 0.0005541725 -0.015417889
114 1.5109271 0.00055102719 -0.015448848
115 1.5007138 0.00054775357 -0.015473186
116 1.4906823 0.00054435282 -0.015490991
117 1.4808246 0.00054082264 -0.015502317
118 1.4711296 0.0005371711 -0.015507219
119 1.4615958 0.00053339898 -0.015505821
120 1.4522163 0.00052951071 -0.015498177
121 1.4429821 0.00052550729 -0.015484345
122 1.4338838 0.00052139262 -0.015464447
123 1.4249185 0.00051717067 -0.015438538
124 1.4160805 0.0005128421 -0.015406677
125 1.4073614 0.00050841376 -0.015368981
126 1.3987588 0.00050388609 -0.015325536
127 1.3902648 0.00049926533 -0.015276398
128 1.3818749 0.00049455185 -0.015221682
129 1.3735873 0.00048975171 -0.015161469
130 1.3653949 0.00048486491 -0.015095814
131 1.3572909 0.00047989709 -0.015024826
132 1.3492769 0.00047485373 -0.014948583
133 1.3413439 0.00046973468 -0.014867187
134 1.3334911 0.00046455 -0.014780689
135 1.3257126 0.00045929687 -0.014689238
136 1.3180078 0.00045398241 -0.014592856
137 1.3103712 0.00044860842 -0.014491638
138 1.3028 0.0004431818 -0.014385703
139 1.2952891 0.000437704 -0.014275141
140 1.2878407 0.00043217899 -0.014160041
141 1.2804476 0.00042661499 -0.014040513
142 1.2731076 0.00042101069 -0.013916615
143 1.2658208 0.0004153718 -0.013788476
144 1.2585807 0.00040970352 -0.013656173
145 1.2513874 0.00040400665 -0.01351976
146 1.2442326 0.00039828814 -0.013379379
147 1.2371149 0.00039255277 -0.013235056
148 1.2300306 0.00038680281 -0.013086906
149 1.2229763 0.00038104249 -0.012934995
150 1.2159488 0.0003752757 -0.01277939
151 1.2089429 0.00036950654 -0.012620196
152 1.2019617 0.00036373842 -0.012457514
153 1.1950019 0.00035797682 -0.012291441
154 1.1880645 0.00035222683 -0.012122111
155 1.1811484 0.00034648955 -0.011949595
156 1.1742564 0.00034077161 -0.011774017
157 1.1673835 0.00033507374 -0.011595461
158 1.1605326 0.00032940399 -0.011414026
159 1.153673 0.00032376262 -0.011229808
160 1.1468038 0.00031815532 -0.011042916
161 1.139948 0.00031258588 -0.010853422
162 1.1331049 0.00030705761 -0.010661445
163 1.1262737 0.0003015773 -0.010467033
164 1.1194502 0.00029614452 -0.010270318
165 1.1126354 0.00029076374 -0.010071357
166 1.1058272 0.00028543948 -0.0098702571
167 1.0990249 0.00028017585 -0.009667105
168 1.0922281 0.0002749767 -0.0094620326
169 1.0854362 0.0002698458 -0.0092551182
170 1.0786488 0.00026478502 -0.0090464529
171 1.0718639 0.00025979934 -0.0088361247
172 1.0650843 0.00025489196 -0.0086242337
173 1.0583063 0.00025006568 -0.0084108605
174 1.0515298 0.00024532344 -0.0081960982
175 1.0447558 0.00024067084 -0.0079800662
176 1.0379827 0.0002361087 -0.0077628346
177 1.0312101 0.00023164242 -0.0075444859
178 1.0244365 0.00022727389 -0.0073251141
